YEAR,QUARTER,UNIT,iceland_pgdp,hard_peg_pgdp_weighted,hard_peg_pgdp_simple,crawl_tight_pgdp_weighted,crawl_tight_pgdp_simple,managed_float_pgdp_weighted,managed_float_pgdp_simple,free_float_pgdp_weighted,free_float_pgdp_simple,freely_falling_pgdp_weighted,freely_falling_pgdp_simple,dual_market_pgdp_weighted,dual_market_pgdp_simple
2001,3,Percentage of Nominal GDP (%),-0.01025127898434721,0.26559041907828673,-1.855219980462078,-0.6462441224409279,-1.8711613418919948,-0.687601798353475,-0.7187083448581348,1.021387657405178,0.6934592200943035,-0.9804212950923208,-1.0021312775078648,NA,NA
2001,4,Percentage of Nominal GDP (%),1.480745899089536,-1.145098438824106,-2.80796107424117,-1.1929449594906043,-4.485051614364067,-1.5625661051516355,-2.915245559297059,-0.02633872804021744,0.3186054418627443,-1.292305977634952,-1.1517799722207218,NA,NA
2002,1,Percentage of Nominal GDP (%),0.4686088533510775,0.1732751542188864,-0.638829249776479,-1.747378924824234,-1.8711613418919948,1.3337466195917456,-1.3510842927685949,0.745729168027901,-0.5953081166733789,-1.4489648397775712,-1.4138352419065106,NA,NA
2002,2,Percentage of Nominal GDP (%),1.4969173494386094,-1.4720928557794235,-0.409841800430796,-0.9853692081742144,-2.1849002386287997,-0.8144511994689801,-3.242267294255116,0.8535516441016496,-0.33724360466265163,-0.49345245256074594,-1.1242028764163732,NA,NA
2002,3,Percentage of Nominal GDP (%),3.046789459271139,0.27068723440773423,-2.0181580992883155,-1.8715294432397556,-5.168572516454405,0.3626104679096207,-0.5669125686600116,0.6239141372444327,-0.1785568564930788,0.2504320055390873,-0.48410213591587825,NA,NA
2002,4,Percentage of Nominal GDP (%),5.73292067382589,-1.834085856088234,-3.766783803791651,-1.128873412073127,-2.815679184721093,-2.6228138622330497,-1.6962220674919213,0.05675108350119198,0.5395933675047943,-1.7278450531284846,-3.6289450540483457,NA,NA
2003,1,Percentage of Nominal GDP (%),-1.0972103054138789,-0.00715974946082984,-3.089152942452554,-0.24279926763360016,-1.8711613418919948,1.2762219792754037,-2.433878725045312,-0.21159353875863843,-0.0681457190247883,-0.6306468377708483,-1.110720923027411,NA,NA
2003,2,Percentage of Nominal GDP (%),4.183882456444154,-0.6417207785541554,-0.3164226059664352,0.10818415937005724,-1.881525731145543,0.5248324185170921,-0.8195718602651296,1.1812425366799848,0.1067384909423456,-2.361263801921514,-2.361263801921514,NA,NA
2003,3,Percentage of Nominal GDP (%),1.9078361641494217,-0.7443786241370742,-1.582832959566165,-1.1721099148686307,-2.827924638405231,0.15941034825982317,-1.9202848464802968,1.023137584135849,-0.122031743594732,0.3011328330385737,0.3011328330385737,NA,NA
2003,4,Percentage of Nominal GDP (%),-3.3165489600817306,0.6936710371188742,-3.6015628306621896,0.10818415937005724,-3.5123987549985074,-1.759924296955619,-0.9084393043825147,0.5725317602384156,1.3479465854933856,0.5449070312126572,0.5449070312126572,NA,NA
2004,1,Percentage of Nominal GDP (%),5.648452857785753,0.8369324842349097,-2.8443691642415745,-0.8279820771746758,-4.144965724744722,0.6357596235547384,-1.4496695312091674,1.071035028137628,-0.3859509184228002,-0.8694567676875656,-0.8694567676875656,NA,NA
2004,2,Percentage of Nominal GDP (%),5.979858676536035,0.8645430107433435,-2.8037641479357283,-1.020958854235448,-4.974142492425047,-0.2540188510014478,-1.8111339581512107,1.336535958828364,1.3479465854933856,-1.6783366294296862,-1.6783366294296862,NA,NA
2004,3,Percentage of Nominal GDP (%),30.26666311752386,0.6118389147902452,-1.700439532906455,-0.6577505881760735,-3.5787957843878506,1.3255580028440308,-0.11101434673427943,0.6019376269739773,0.1358661298333496,-0.02850677926844477,-0.02850677926844477,NA,NA
2004,4,Percentage of Nominal GDP (%),6.7415059769991474,0.381725141496247,-5.407886668909167,-0.7266202039710153,-5.943451299930373,-1.8097839122833077,-1.7970619068653748,0.6583958950039464,-1.9912347891146915,-0.5024319846063392,-0.5024319846063392,NA,NA
2005,1,Percentage of Nominal GDP (%),8.471571685543708,0.04874873758036743,-4.426909297207397,-0.5983234795284432,-7.340452428139726,1.5140330591921407,-0.2887572845352043,0.4417206223697439,-0.2374634753479048,-0.07253705318221447,-0.07253705318221447,NA,NA
2005,2,Percentage of Nominal GDP (%),30.26666311752386,0.12860975124038462,-1.622616478129682,-0.6773079698889878,-7.383619238705492,-2.0217086368812227,-1.6986431605501024,0.8231655425212795,-0.702612797271494,-1.952920662598082,-1.952920662598082,NA,NA
2005,3,Percentage of Nominal GDP (%),30.26666311752386,2.453957125963917,-0.9682220815830191,-1.0614182308315738,-6.960235667408341,-2.6228138622330497,-1.1001860414139526,-0.7902963631854434,-1.2427149428140378,-1.7157802964254578,-1.7157802964254578,NA,NA
2005,4,Percentage of Nominal GDP (%),13.380946817327256,0.0443847714487561,-1.8937052673006656,0.03531927409986533,-7.047920481311308,0.3469797837232397,-1.8755244852179485,-1.8453668265746321,-1.1012457971139324,-0.22598081952920665,-0.22598081952920665,NA,NA
2006,1,Percentage of Nominal GDP (%),-6.108833528591671,2.5330121640887135,-2.5660830251823112,-1.7767683469816793,-6.396380460605963,-2.6228138622330497,-2.515462705654812,0.2664547215712305,-0.4525639608905039,1.4860861634979403,1.5197777929094318,NA,NA
2006,2,Percentage of Nominal GDP (%),-4.296011603083697,1.2909694442582784,-0.03835301725078164,-1.869276712498118,-9.936749469866108,-2.6228138622330497,-3.3750818936184883,-0.1376621999202785,-0.25334905779949934,0.6923555211991866,0.6923555211991866,NA,NA
2006,3,Percentage of Nominal GDP (%),28.724681062510893,1.2336744680656362,-9.192995264409587,-2.113311874886032,-8.291200408983826,0.0858203954561556,-0.4413269519894327,0.21813567333801817,0.08416741706466765,-0.3495387097316282,-0.3495387097316282,NA,NA
2006,4,Percentage of Nominal GDP (%),20.01738631029384,0.14929027304513756,-2.735416360135321,-1.5615226434936311,-10.014873531676544,0.859644030551291,-3.018129821358849,0.02474985236092521,-0.27477387362352673,-0.14564112905484508,-0.14564112905484508,NA,NA
2007,1,Percentage of Nominal GDP (%),25.748410505750613,0.6171239808121548,-5.014208303837181,-2.330698925029787,-10.312339089414014,-0.475552509727213,-1.7693315256317754,0.7836797915505289,-0.9325523749118322,-1.0770558754944022,-1.0770558754944022,NA,NA
2007,2,Percentage of Nominal GDP (%),18.581899240774693,1.7689328097898125,-0.6479003543619409,0.10818415937005724,-10.881695040331843,1.3743662999287931,-1.3527162084155648,0.17633863919673465,-0.7847911437048555,1.4860861634979403,1.5197777929094318,NA,NA
2007,3,Percentage of Nominal GDP (%),-15.814096998405466,-0.5156347674046582,0.8237589411618615,-1.2647106408980713,-10.881695040331843,0.3615287981471628,-3.309911562428899,-0.749395576634001,-2.4150042349358514,-2.032148485980666,-2.032148485980666,NA,NA
2007,4,Percentage of Nominal GDP (%),30.26666311752386,-1.58494359602721,-5.392673139896055,-2.771416381248826,-10.881695040331843,1.5140330591921407,-1.6162394523754344,1.3340852890340966,-1.5318620244697605,-3.9187115853071925,-4.926628789342816,NA,NA
2008,1,Percentage of Nominal GDP (%),-41.977494740403515,1.4367728763947458,-0.25688799269901,-1.684766187875045,-4.368819667321134,-0.5169786084207181,-3.39972376260331,0.3865178870514192,-1.002385197539211,0.4025056622322991,0.06589546300175658,NA,NA
2008,2,Percentage of Nominal GDP (%),-20.586320828261854,1.2281888191588584,-2.8008090056061876,-2.1739103908569644,-5.584285467991797,0.324634818470794,-4.223422279462887,0.5754551599427808,0.09976860841571294,0.12251728362322928,-0.12161110304189916,NA,NA
2008,3,Percentage of Nominal GDP (%),5.357811363914465,1.7774519509627742,-1.17607250535871,-2.771416381248826,-5.425774512564869,1.5140330591921407,-1.5717170018737137,0.11938611093565316,-0.7478989439492981,0.1133887266047062,-0.08197554152750859,NA,NA
2008,4,Percentage of Nominal GDP (%),-41.977494740403515,0.9997054965939868,0.659603095695763,-2.030518682186408,-6.002970150422691,0.1912644906102863,-3.2457376742850057,-0.2157517381659394,-1.452407826677124,-2.3834050969934792,-5.579414390320697,NA,NA
2009,1,Percentage of Nominal GDP (%),2.78076461849312,1.4106338244197525,-4.278628538223216,-1.763237977273605,-3.1152136261361827,-0.7350977687775859,-2.161473334005057,1.336535958828364,0.5333953014703743,-0.8464994295297589,-5.579414390320697,NA,NA
2009,2,Percentage of Nominal GDP (%),-36.53597773261332,0.12582475224094422,-3.461569496844736,-1.523837020948484,-2.7308139636062223,-1.000600438385701,-3.784708839476213,0.6282509232563727,-0.5754486617814503,1.4860861634979403,1.5197777929094318,NA,NA
2009,3,Percentage of Nominal GDP (%),25.220025224113495,0.3271697108860851,-6.035850676115602,-1.3433641939597794,-3.099491038780537,0.1899941881661572,-0.4382581538043449,0.4275753999831477,-0.7284836880959715,1.4860861634979403,1.5197777929094318,NA,NA
2009,4,Percentage of Nominal GDP (%),30.26666311752386,-0.20049742267166692,-2.832065579813929,-2.3459051106623976,-4.806523178255157,-0.6734351834531265,-0.11101434673427943,-0.2627261412933846,-1.1116584273579002,0.5137292274703674,0.5137292274703674,NA,NA
2010,1,Percentage of Nominal GDP (%),0.9462720688582282,0.15315107650959542,-4.198073830282266,-2.4654932052305263,-8.850676088987392,-0.41943630281221056,-2.8772714655414204,0.4045531974512688,-1.387060607100992,-1.6496244967433378,-3.339887608690968,NA,NA
2010,2,Percentage of Nominal GDP (%),-12.848115187223938,0.5235506712758459,-5.09654856973888,-2.327935704677208,-9.063461591273638,0.02027281801526325,-2.3030243986475205,1.336535958828364,1.32992027682596,-0.42982027469353173,-1.9180381839835945,NA,NA
2010,3,Percentage of Nominal GDP (%),-7.6410181174982705,-0.37703331414234426,-2.021334528400593,-2.538286526508348,-10.881695040331843,-0.1217431231757115,-2.0178217343124385,0.2823395310163372,0.2942991769639985,1.1951703054847762,1.1951703054847762,NA,NA
2010,4,Percentage of Nominal GDP (%),-41.977494740403515,-1.834085856088234,-8.366913061768592,-2.6548862581234784,-10.881695040331843,-0.4695374352916124,-4.356398799656001,-0.1329350175002548,-0.6233444435487685,0.8596177591499335,0.8596177591499335,NA,NA
2011,1,Percentage of Nominal GDP (%),-9.400486602667597,-0.47633998840915176,-3.919691296577486,-1.9039695639116556,-6.555101612042433,-1.2349753216868635,-3.2766135275698627,1.336535958828364,1.1370846748974683,-0.00169379383353182,-1.8100184271384967,NA,NA
2011,2,Percentage of Nominal GDP (%),-2.7887677574428644,-0.9249890116992102,-6.829340717075002,-1.6562473561356357,-7.952100463851178,-0.9288721640705752,-3.6503375916700938,1.1898203079024467,-0.610503127598643,-3.9187115853071925,-3.8315795283391703,NA,NA
2011,3,Percentage of Nominal GDP (%),-3.4902368243808493,-1.0519172415758418,-7.959012751729327,-1.7716112525209675,-5.991801414482066,-1.1952148459137135,-2.5174789899605647,0.941361606227782,0.6760407743383322,-1.2934233161307398,-1.2523436520865263,NA,NA
2011,4,Percentage of Nominal GDP (%),-12.776853579248526,-1.3703237652093203,-5.53783916435994,-2.136580856702201,-7.237268898448865,-0.5768302585661386,-2.6382795713647904,0.5277814158498638,-0.5662606855387435,-3.9187115853071925,-5.579414390320697,NA,NA
2012,1,Percentage of Nominal GDP (%),-41.977494740403515,-1.1274770876345188,-9.192995264409587,-2.277014587789582,-8.060195696532615,-0.7371874383664605,-4.356398799656001,0.8112326450003016,-0.7795171645121022,-1.1712309337807012,-2.768611537764947,NA,NA
2012,2,Percentage of Nominal GDP (%),-6.140184814482476,-0.6937158885888299,-8.032356085373387,-2.1654583408015453,-7.891942346788793,-1.2636555314981737,-4.356398799656001,0.4291231440169338,-0.02813718874279207,-1.3864495833082822,-2.034359041405181,NA,NA
2012,3,Percentage of Nominal GDP (%),-0.9872023236614912,-0.5824650401313215,-9.192995264409587,-2.691656837106009,-8.657871214756607,-1.5693117819201967,-4.356398799656001,0.9986010595025128,0.08056988349581412,-0.2689606940884672,-2.291625869895328,NA,NA
2012,4,Percentage of Nominal GDP (%),-41.977494740403515,-0.6648810517505602,-3.567823881890297,-2.6074250641756604,-8.692054042810945,-1.5294002916810665,-4.356398799656001,0.0811871593467035,-0.35820578074130843,-1.5234925012617944,-2.458556682841926,NA,NA
2013,1,Percentage of Nominal GDP (%),-2.186988049013826,0.23797353379715588,-3.8575805641669727,-2.240052645200151,-6.318836035081046,0.15584226608423105,-1.8183747135061057,0.7018418452393073,-0.5287887589164258,0.10282714763206188,-1.11708608394152,NA,NA
2013,2,Percentage of Nominal GDP (%),4.728855789891584,-0.5798606066613521,-6.04256881851586,-1.5227743616327485,-5.429777539131037,-1.7625987146375526,-2.1708076362754674,-0.1113416322290538,-1.962598936182572,-1.8685423859699124,-2.3606719961592946,NA,NA
2013,3,Percentage of Nominal GDP (%),-0.988284049291311,-1.4674029773832942,-9.192995264409587,-1.6924220761446138,-6.471421262231363,-1.142992421504306,-2.262534062433908,0.8769990676990789,-0.01353349063507517,-0.14107174575228382,-1.4358534065677202,NA,NA
2013,4,Percentage of Nominal GDP (%),-0.20142296974967175,-1.834085856088234,-3.338676263535079,-1.8800560916464717,-6.847810756887646,-0.5204037289443544,-1.5766759438566769,0.9335949658158508,1.3479465854933856,-2.731593351930264,-2.957968202630634,NA,NA
2014,1,Percentage of Nominal GDP (%),0.7964248255973114,0.4143970657303897,0.8237589411618615,-2.288599734780183,-8.738627374752204,-1.098390909075995,-2.2543282298132494,-0.9306654805664304,-2.4150042349358514,1.1755850632896847,1.330565415253806,NA,NA
2014,2,Percentage of Nominal GDP (%),-4.5918520424349225,0.03728890160742647,-2.851470490994238,-1.2445701900248232,-3.112599988887412,-0.8928833284284076,-2.2583393187128276,0.9103503692756022,0.33787578105153154,0.8209367268379126,0.15718384599751525,NA,NA
2014,3,Percentage of Nominal GDP (%),-15.453453947782576,-0.6898339463278059,-9.192995264409587,-1.7304498537523578,-4.03214596249989,-0.6518230302564303,-2.0397625472608967,1.2206960497645194,1.3479465854933856,-1.077763776257748,-2.119093210237094,NA,NA
2014,4,Percentage of Nominal GDP (%),2.5615996612763468,0.5032218348266361,-2.4358004227138426,-1.5076151053337408,-4.299227823049679,-0.868789342842283,-1.079498776597341,-0.6101793714357715,-0.7240502419764978,1.4860861634979403,0.5906616267947273,NA,NA
2015,1,Percentage of Nominal GDP (%),-21.81184768624515,2.7353213706178514,0.8237589411618615,-1.9438280209523584,-3.9073438161110503,-1.6904095357811566,-3.008562418563424,-1.8453668265746321,-1.8757857063497487,-0.541982480758921,-2.755752369548956,-0.02621280449836783,-0.9885314263071511
2015,2,Percentage of Nominal GDP (%),8.939197195996291,-0.9494867030402476,-4.616190808082732,-1.8073426853736907,-4.2291323341157,-1.1919768968527369,-1.47572651141872,0.228183232047032,0.5629305855069531,-0.01545053097368838,-3.279637318630843,-3.738181406494707,-3.738181406494707
2015,3,Percentage of Nominal GDP (%),-0.2686615117486017,1.6076182529632437,0.8237589411618615,-1.8467998492157125,-4.127315809581141,0.2013268805693501,-0.4329247853551073,0.16421508335780044,-0.1630455471646803,0.6588070008127948,-3.891565163007106,-1.1583523595675227,-1.1583523595675227
2015,4,Percentage of Nominal GDP (%),-2.733277214468359,-1.5512173946189656,-9.166159689164273,-2.116070508773565,-4.629771165185347,-2.2640400978818596,-2.0828772617271887,-0.28825512709589224,0.01385067779200399,-0.49197410279003906,-4.017534414267961,-1.4040417382115968,-1.4040417382115968
2016,1,Percentage of Nominal GDP (%),-6.171879672247673,0.34301835877726267,-7.249696765229865,-1.9303602630637933,-3.2492130473370286,-1.3003474045183043,-1.835726176988818,-1.7097103169802077,-2.4150042349358514,-0.10872055637344492,-5.476442568700279,NA,NA
2016,2,Percentage of Nominal GDP (%),9.089490324022554,0.5826192081112582,-2.5616393892597467,-1.3291541915031138,-1.8711613418919948,-0.4372835967435796,-0.11101434673427943,-1.1760403185177004,-1.5346041340073158,-1.3634677853242976,-5.579414390320697,NA,NA
2016,3,Percentage of Nominal GDP (%),-11.13997208549964,0.7745996011351978,-8.154622023017765,-2.6005628888788728,-2.8791297604686026,-0.9719432312391252,-1.815830092120048,-0.4517380433502852,-0.7069474209889085,-2.324113541024541,-5.579414390320697,-1.9991835612759907,-1.9991835612759907
2016,4,Percentage of Nominal GDP (%),-6.084839608415824,0.7716199737394187,-1.4171729824639236,-2.693422473831691,-6.336030375844795,-0.7488573733686751,-0.5775748577858065,-1.4812882443240851,-2.365277405801524,-0.5901539645349981,-0.9852715638171065,-3.3618946351890444,-3.3618946351890444
2017,1,Percentage of Nominal GDP (%),-1.0097703613876308,0.00165607518365973,-3.3562085620191824,-2.3292593258865257,-2.754101764475046,-1.311428082968378,-1.581292997988808,1.0089418006685893,0.5312444723080865,-0.7263878375658388,0.01190636518006046,-4.805494611601881,-4.805494611601881
2017,2,Percentage of Nominal GDP (%),5.19514329143208,0.7415310332743912,-0.4569195542575159,-1.8387319155767876,-1.9787165608535535,-2.1193784605554913,-1.7495990127387733,0.5045738844048224,0.4881931046150604,-0.30076192180385775,1.4197811682280446,-4.806657514805593,-8.032218949006886
2017,3,Percentage of Nominal GDP (%),-4.075624816822224,0.4271438392780857,-3.151456580441624,-2.7190163634863747,-3.2454201108195835,-0.742590758614366,-1.2702633649002777,1.336535958828364,1.3479465854933856,-0.5850584972682928,1.5197777929094318,-4.3687428442712575,-8.32167426965053
2017,4,Percentage of Nominal GDP (%),-2.7512768416972144,-0.9586513605721848,-4.935626502915016,-2.771416381248826,-4.11783494114121,-1.0978179668927972,-1.887006058785922,-0.08356086437714325,0.11702636843078391,0.2588929758999181,0.9361395134755326,0.08092656830448787,-5.915516622022572
2018,1,Percentage of Nominal GDP (%),3.655331050079153,0.8321496786821193,0.0053715509140626,-2.6359606682465215,-5.0361667117828395,0.4641063401094686,-0.11101434673427943,-0.985132515847229,-1.1354924783316882,-1.0105746372096926,-0.7846677831038429,-3.1262070600435807,-6.958286883952805
2018,2,Percentage of Nominal GDP (%),-2.7618793796402468,0.6364760577162188,0.7569215116832348,-1.966396104412629,-3.241532277438424,0.07261811243459423,-0.2874669261141379,-0.21961444186447796,-0.5630826447751831,-0.6906169785725015,-0.26304810208659435,0.19028773317702025,-4.106244198139704
2018,3,Percentage of Nominal GDP (%),6.859884081115617,-0.5191280446934081,-3.3201318449831536,-2.3896015903044487,-2.2087837463178355,0.33178479783606885,-0.33956105053699165,0.19186909653081213,0.9241558835901612,-1.0738029641600906,-0.9992875824365832,-2.4717250984899137,-6.173258541163019
2018,4,Percentage of Nominal GDP (%),-0.5792614134946876,-1.834085856088234,-9.04405830009663,-1.6882395665975547,-4.127747497628504,0.6868497204967978,-0.11101434673427943,-1.8453668265746321,-1.843167740811343,-1.183148260442236,-0.4127713665892303,-4.94169293077209,-10.37300047674854
2019,1,Percentage of Nominal GDP (%),1.7296000917246548,1.48890647566583,0.8237589411618615,-2.5179828124780497,-4.053106359880978,-0.8013179330212261,-1.6405876424369712,0.1993530124394724,1.0631504940179033,-1.8426165409104431,-2.7539957679325138,-1.175495167357063,-5.544061701780041
2019,2,Percentage of Nominal GDP (%),4.786205462582424,-0.5557684849746567,-0.9468447250571528,-1.9192989540160257,-2.2658087628694026,-0.4102005615045397,-1.277540342638254,-0.309748209900088,-1.300167921820838,-0.10160795371614238,0.4015110592369476,-2.603418697297236,-7.3647344427955534
2019,3,Percentage of Nominal GDP (%),1.3467750837720656,0.1502830815369297,-3.142900231259473,-2.0325146905850615,-2.936942729737649,-1.2028950486474663,-1.6861050596430556,-0.7322537406663273,-0.8053024543031169,-0.16221998938351917,0.17805185191102868,-0.2985885071048671,-5.078604386817599
2019,4,Percentage of Nominal GDP (%),3.5298664193422,-1.8286427181150575,-8.157980022324365,-2.2396710558466757,-2.9009947468055772,0.17330482123566276,-0.2922332105731186,0.228221076774642,0.4374529624901988,-0.7705539926034632,-0.5754740187161044,-4.826431178837987,-10.432830501515992
