YEAR,QUARTER,UNIT,iceland_pgdp,eurozone_pgdp_weighted,eurozone_pgdp_simple,soe_pgdp_weighted,soe_pgdp_simple,baltics_pgdp_weighted,baltics_pgdp_simple
2004,4,Percentage of Nominal GDP (%),-69.25906590809987,1.0880201504556952,1.4479775427252393,4.555361479336639,12.2349715543099,-5.366467467330742,-7.3920818588734996
2005,1,Percentage of Nominal GDP (%),-69.25906590809987,-2.970538699271902,2.6763329491914094,1.5822210186518864,2.5570039026500644,-4.917565696607873,-5.350460496946413
2005,2,Percentage of Nominal GDP (%),-69.25906590809987,-4.5998054288498365,-0.5045873984521554,-0.3574239445984431,0.09413413018249953,6.023184046269016,7.377483414107425
2005,3,Percentage of Nominal GDP (%),-64.04102945232303,1.6394669308976852,-3.0202549814269055,6.1620032768803386,8.90197784206159,5.317898297205196,6.33961403889101
2005,4,Percentage of Nominal GDP (%),-69.25906590809987,1.6977561948649498,-2.219533631816609,19.112130491553422,32.493387487571745,-0.9707239242916984,-2.04878379097225
2006,1,Percentage of Nominal GDP (%),-57.76678648496995,-2.538916429585666,5.198923803207102,1.5826064612024742,8.426653243178968,4.673902793249182,6.695049035830606
2006,2,Percentage of Nominal GDP (%),-69.25906590809987,-5.710631417509725,-2.07483731568939,15.992720844034162,31.186699983370428,0.28342103345987396,0.0531342848982593
2006,3,Percentage of Nominal GDP (%),-52.14365353793301,2.2546982223692815,3.7319783738236416,-5.862100789846138,0.44609431149701706,5.029742645225765,5.744262485924288
2006,4,Percentage of Nominal GDP (%),-69.25906590809987,-4.310407478699706,-7.972943227202924,4.423212890714832,-15.474046418063478,-2.924138106502322,-3.248435323680476
2007,1,Percentage of Nominal GDP (%),19.506045910381907,-3.822698397275602,-0.7495760828803169,1.9980776410109968,3.1206872339026375,2.389197620998079,2.511534921085491
2007,2,Percentage of Nominal GDP (%),8.450270872396434,-3.786525750146165,0.8622432268483203,18.81923421965836,9.035636800239404,1.1255413186458951,1.31128286118062
2007,3,Percentage of Nominal GDP (%),19.506045910381907,2.354946099801398,-1.8803470700388667,-11.849524938544558,-15.474046418063478,1.8574993346295192,1.6748187719962606
2007,4,Percentage of Nominal GDP (%),-33.17421241324528,5.966070514194,10.610750790517475,-3.945550747124076,-5.246314959305851,-4.141578360671601,-3.656189536295067
2008,1,Percentage of Nominal GDP (%),-38.560189052282155,4.514562991260753,6.865922755620469,3.9116307652655378,-0.5465871838624811,-1.3501917215967534,-1.8599259049052632
2008,2,Percentage of Nominal GDP (%),-55.74449109377594,-3.541468039307864,-1.16554818897989,17.54696966133064,32.493387487571745,1.7431489487885758,1.3149561365017666
2008,3,Percentage of Nominal GDP (%),-31.211272471369295,-3.727549354689985,-5.748454717815671,3.055816691994546,9.825469808233574,1.418754724148538,1.51145049162755
2008,4,Percentage of Nominal GDP (%),-0.4091258091286307,-4.815679109240381,0.768480258905535,-11.849524938544558,-15.474046418063478,-3.310597911806454,-3.723156170741723
2009,1,Percentage of Nominal GDP (%),-23.268441645431047,-5.7255899803384365,-7.972943227202924,-1.2835450390240142,-9.086961908153668,-0.6858847369989334,-0.3771364039148743
2009,2,Percentage of Nominal GDP (%),7.484152682377984,-4.414498841149622,1.9529255245821244,19.486581415030596,13.89518834243108,0.761053369435877,1.9658631855208344
2009,3,Percentage of Nominal GDP (%),-9.706988125589174,-5.7255899803384365,-7.972943227202924,14.79503919281027,32.493387487571745,-0.3552345795442118,0.11923420427110544
2009,4,Percentage of Nominal GDP (%),-8.23530598449141,-5.7255899803384365,-7.605707517727963,8.001917091185653,32.493387487571745,0.13459047391018525,3.820093524598134
2010,1,Percentage of Nominal GDP (%),6.030026143844084,-3.7227753617166335,-4.617293072933034,10.963525901873874,13.738336060046828,-8.422295588191394,-8.059766277472361
2010,2,Percentage of Nominal GDP (%),9.376642202021673,-3.4201115670199567,4.509512742160718,19.486581415030596,26.31610419308307,-1.1036866741921831,-0.7875123086619943
2010,3,Percentage of Nominal GDP (%),8.158230889389861,-0.09235117112751964,9.623455408631314,16.86654127910641,15.507813344791252,-0.8078759403185596,0.5847843908613362
2010,4,Percentage of Nominal GDP (%),19.506045910381907,-5.7255899803384365,-7.972943227202924,11.035094677488466,8.956146965573968,0.5214178244771123,0.3117847987278153
2011,1,Percentage of Nominal GDP (%),-4.435386706083301,-2.9679233676604446,-4.623831883269789,9.476948357175855,15.418852178237495,2.0492353916219335,1.863508901689592
2011,2,Percentage of Nominal GDP (%),6.829672902378135,-5.7255899803384365,-1.928887095380408,11.683246803307824,11.069443166910856,-1.789603218174753,-1.944154755453164
2011,3,Percentage of Nominal GDP (%),15.462677193535674,2.7062271246436067,8.458025892839215,15.483721922630655,29.488426597835996,-2.4625923544531614,-2.8902923951219153
2011,4,Percentage of Nominal GDP (%),-16.559691638418077,1.355038980816612,5.343680266036514,19.486581415030596,32.493387487571745,-8.422295588191394,-8.059766277472361
2012,1,Percentage of Nominal GDP (%),-19.587157508134492,3.7105505422767497,10.610750790517475,-8.012319872420374,-0.8222005162066675,-8.422295588191394,-6.79371794698888
2012,2,Percentage of Nominal GDP (%),-13.727314930585685,-0.755143775242833,-6.09246516566861,9.619863570645496,16.96433581288162,1.4578069319713438,0.956934856276718
2012,3,Percentage of Nominal GDP (%),-1.351477114967462,-0.8386648014496126,2.0325008864218104,11.335237562072525,8.354410652830035,-0.03311287444036488,0.5767212139891366
2012,4,Percentage of Nominal GDP (%),19.506045910381907,-3.485586361090113,-0.6285080961688069,0.6268908673644199,12.143762774101134,-6.371516753200035,-7.719871114446512
2013,1,Percentage of Nominal GDP (%),5.7127334310697675,-3.258843599735025,-1.7826290166316083,6.719288799418536,1.4335021535438126,1.6805664887390157,1.2036226954905986
2013,2,Percentage of Nominal GDP (%),9.852691961550388,-1.3492648699668783,-2.6244401198743703,8.174019149019635,18.599012784537507,0.05578038844530988,-1.2302456949967513
2013,3,Percentage of Nominal GDP (%),5.989538205271319,-1.7358227307472072,4.843429938004586,18.1453912541623,16.99740013021303,1.634188998807158,1.7952005842583805
2013,4,Percentage of Nominal GDP (%),5.339569896434108,-2.739049361859316,2.0448444867252147,-7.532484269079852,-15.474046418063478,5.691500034411562,5.910549217150877
2014,1,Percentage of Nominal GDP (%),7.443222670024626,-2.7728608846511458,1.0678801302816636,19.486581415030596,19.330131311028,-5.961105336104936,-5.991687096542621
2014,2,Percentage of Nominal GDP (%),2.126287058428475,-2.6849106448931703,5.542021084297726,15.403193693653352,17.305270548011862,2.822291236481933,3.0830668357437454
2014,3,Percentage of Nominal GDP (%),-20.738052802328184,3.7477040565077537,7.767699950196194,7.981465198701421,14.389914202588791,1.1287812128491634,1.0836708341393722
2014,4,Percentage of Nominal GDP (%),-13.168720411909558,2.449990340076578,1.2297219107257074,8.957615795217452,6.59519255416184,-2.911415149671114,-1.0971131124345568
2015,1,Percentage of Nominal GDP (%),-7.764199772792145,-3.293913798551972,-0.3895746933811535,0.08369522200975275,-9.710753802987538,4.828345062439193,5.71570897277598
2015,2,Percentage of Nominal GDP (%),-2.155863727327739,1.583039628058928,-0.5540372924660921,-11.039899816336382,-10.72208277409102,4.646745329390449,4.392959401723391
2015,3,Percentage of Nominal GDP (%),-16.165424024661757,4.916395461291932,1.8499294535169384,-11.849524938544558,-10.869843516059024,2.0375460138802093,1.7013231591163052
2015,4,Percentage of Nominal GDP (%),19.506045910381907,5.966070514194,10.610750790517475,16.640202470953433,-0.7599312089296517,1.9150456774424824,4.297565938732438
2016,1,Percentage of Nominal GDP (%),7.541395985379696,5.966070514194,8.36817200253158,-2.97219840984093,-0.29715630640331125,6.775236903273083,7.377483414107425
2016,2,Percentage of Nominal GDP (%),14.11222414947338,5.966070514194,10.610750790517475,1.6909092628689333,5.4900299283485,6.775236903273083,6.213008666628608
2016,3,Percentage of Nominal GDP (%),-10.095614960611746,1.8571878369137624,4.523556786430899,-2.130894237694833,-2.907676377335105,3.2362785661852653,3.950820130204435
2016,4,Percentage of Nominal GDP (%),0.5431189419516179,3.49802139310377,5.671522481289541,4.914714611413616,3.119922963030517,6.297229148280947,5.569855987528033
2017,1,Percentage of Nominal GDP (%),5.91521683345034,1.9526565897135133,5.436831032632429,8.475514128256256,5.280398931267127,6.577444828214843,5.868261941315033
2017,2,Percentage of Nominal GDP (%),19.506045910381907,4.105657875664892,6.73828529094577,-6.224992530590447,-7.852366675754653,-2.010854676083846,-0.7699441932854784
2017,3,Percentage of Nominal GDP (%),2.7902201504367516,4.78913965883858,8.419701508726677,-0.2398911549386286,4.071434898598701,6.775236903273083,7.377483414107425
2017,4,Percentage of Nominal GDP (%),0.6676493508573277,2.3233927231985185,8.247127184742498,19.4588331104112,8.071717865314756,6.775236903273083,7.377483414107425
2018,1,Percentage of Nominal GDP (%),-2.9590344739347323,0.34685369570207336,4.381861410913262,-11.849524938544558,-5.055341884411235,2.252961441535074,0.36952288118624566
2018,2,Percentage of Nominal GDP (%),1.3645998217889648,2.7142639478563795,0.2846307852226092,2.0165576297172674,-5.238592794563562,-2.165336401838519,-3.460899040776756
2018,3,Percentage of Nominal GDP (%),4.18726412231065,-0.10805762672015334,0.8603176897593172,-11.849524938544558,-6.5572649054995775,-0.19134416411084648,0.6066350765989781
2018,4,Percentage of Nominal GDP (%),7.604276659837783,4.014305666215931,3.675888037543969,-10.282826384241345,-8.049414882042342,1.239901772943078,1.4302456141489448
2019,1,Percentage of Nominal GDP (%),1.8011315162270571,-3.573372600491563,-6.802353581797158,3.885418741551432,4.312112927445632,-3.976312018116323,-3.7772821093693
2019,2,Percentage of Nominal GDP (%),-4.1634399287873265,-2.5423865995046913,-0.21730187317272695,0.7811685640511051,0.7570915656402434,-8.422295588191394,-8.059766277472361
2019,3,Percentage of Nominal GDP (%),5.639140602082573,0.4255032337773215,8.33602171392845,3.156998303300661,5.919601857472694,-2.213127579461141,-2.3365905249747967
2019,4,Percentage of Nominal GDP (%),4.799163204084113,2.2350078981395036,8.178952831248356,-1.8241750816858529,-3.9399692560829154,-2.275463186463467,-1.1989584365651835
2020,1,Percentage of Nominal GDP (%),-3.1176625274156264,-5.7255899803384365,-7.972943227202924,-8.934455086278135,-6.9349320060969415,3.2139730914285716,1.4223136922546078
2020,2,Percentage of Nominal GDP (%),-8.262146259824318,-0.717832399000354,6.322548530221924,15.661638443311718,10.319214678717072,4.655889028065804,7.377483414107425
2020,3,Percentage of Nominal GDP (%),10.695226101155804,1.7785469602851784,2.3399346051310377,10.375135672170192,6.584679802798472,2.128535640361153,5.321019529280695
2020,4,Percentage of Nominal GDP (%),3.451657547295423,5.966070514194,10.610750790517475,4.071642912721755,-2.2635146299543623,2.581451746662564,3.9897075483503737
2021,1,Percentage of Nominal GDP (%),-22.272612198680637,-1.59708711091585,-6.018843937310211,-11.849524938544558,-15.474046418063478,-0.24555874312393017,-0.03173450501902686
2021,2,Percentage of Nominal GDP (%),1.2264693814513,2.146715878223925,5.141872332796608,19.486581415030596,15.043447645674554,6.775236903273083,7.336784004973024
2021,3,Percentage of Nominal GDP (%),2.9627930958478848,1.7952688987512049,2.760611158686888,-0.28254248401690496,5.580300116758769,-3.763631763315491,-3.421537059278715
2021,4,Percentage of Nominal GDP (%),0.12696232673651495,5.966070514194,10.610750790517475,12.552757206327977,14.376952017901624,1.151999528504745,-0.4687874193945924
2022,1,Percentage of Nominal GDP (%),-9.37647152982994,-4.039377707941517,-7.972943227202924,19.486581415030596,20.98633444098004,6.775236903273083,7.377483414107425
2022,2,Percentage of Nominal GDP (%),-0.9042390193755228,3.371806350189318,-1.3760611038912185,10.206068290521106,4.50414446433855,4.42389321039724,3.2111860308115903
2022,3,Percentage of Nominal GDP (%),-0.3220155756899913,-1.4819345202319356,-0.6268811539289728,-2.5467078277965216,7.077010199575734,-2.4358327440496463,-1.7464307963401
2022,4,Percentage of Nominal GDP (%),14.053728010872597,2.049322100887128,5.529539407899473,4.139250309890763,2.93690375336871,-8.422295588191394,-8.059766277472361
2023,1,Percentage of Nominal GDP (%),-1.3821980399338674,-4.668762174462104,-6.928292671092441,8.952401775896995,6.282944053561294,-1.474949404984362,-2.9472551501108457
2023,2,Percentage of Nominal GDP (%),4.527772016914663,0.8580350239103631,3.9031039793676734,2.545979792951026,0.5696430139157684,-1.7245485575624486,-1.653719241277101
2023,3,Percentage of Nominal GDP (%),3.586070230192039,1.4007764716696012,3.4723132321668713,10.85182468381552,7.45728240612062,-0.4132809700960044,-0.5479580823932066
2023,4,Percentage of Nominal GDP (%),5.3562713201068295,-0.05313650224695005,4.591853564727865,8.545349358693677,7.629564781180045,-5.27789360736649,-5.963748346043225
2024,1,Percentage of Nominal GDP (%),-22.77954314795446,-1.495217120006014,-2.3221103088776296,0.3630325266406531,0.9622545065453046,-8.422295588191394,-8.059766277472361
2024,2,Percentage of Nominal GDP (%),4.670113539132773,-0.6029935843158268,1.087120038072724,7.819106112251806,3.2242923715816723,-7.501923046559554,-8.059766277472361
2024,3,Percentage of Nominal GDP (%),-0.2144995870065444,0.8179948169490664,4.4276042403669464,-8.81841235483846,-12.92871846626628,-3.724505888404909,-4.5147502643159445
2024,4,Percentage of Nominal GDP (%),-1.367977301855781,1.4154806482737414,5.4454132777032855,5.199222819450303,5.077557530309688,-0.5974009069471151,-1.4907836209118188
2025,1,Percentage of Nominal GDP (%),-1.9856086844713816,1.0732817972404174,-2.2174496285061127,-9.964997509631964,-9.964997509631964,0.04276558097891175,0.8060529280364992
