YEAR,QUARTER,UNIT,iceland_pgdp,eurozone_pgdp_weighted,eurozone_pgdp_simple,soe_pgdp_weighted,soe_pgdp_simple,baltics_pgdp_weighted,baltics_pgdp_simple
2005,3,Percentage of Nominal GDP (%),-2.5163051689279157,-3.792270569216445,-2.9739040791714046,-9.847901480990531,-12.882840058253308,-17.176371647859323,-17.77462324861709
2005,4,Percentage of Nominal GDP (%),45.80921653673053,-4.402696304765465,-0.644903472946045,-14.505874926095135,-14.862213064565948,-11.248685654461015,-11.706514651571863
2006,1,Percentage of Nominal GDP (%),-42.10401341734532,-5.151345435514769,-8.928992300024708,4.479971509966952,6.385117886172529,-13.2832065690029,-15.369687591213726
2006,2,Percentage of Nominal GDP (%),26.155714265520412,-0.46960167523790486,-4.563149435115595,-7.374139457967894,-1.5305545681232295,-14.79689948408085,-15.779262131704929
2006,3,Percentage of Nominal GDP (%),29.204896446464108,-4.582993169867818,2.1263615553803774,1.1052409303828952,7.328481978448992,-17.176371647859323,-17.77462324861709
2006,4,Percentage of Nominal GDP (%),45.80921653673053,1.3134784929342065,6.953770141173402,-2.0964439107265997,17.346346700952104,-16.017799061343112,-17.06803434608222
2007,1,Percentage of Nominal GDP (%),-47.89772278067647,1.719866662241845,2.4086434310864933,6.984122348342921,-7.057931732383581,-13.044573126179031,-13.422318988476798
2007,2,Percentage of Nominal GDP (%),-47.89772278067647,-3.49444207881041,-3.564237548089859,-11.874197290583416,3.244652676349886,-17.176371647859323,-17.77462324861709
2007,3,Percentage of Nominal GDP (%),-47.89772278067647,-3.950185611472148,1.1024040296112307,33.460812002585605,24.097527695261025,-17.176371647859323,-17.77462324861709
2007,4,Percentage of Nominal GDP (%),-26.183451417188213,-5.342938639076715,-9.26320214849992,1.5230005875120043,3.670293225340111,-8.858195861237263,-7.770431918271997
2011,1,Percentage of Nominal GDP (%),14.6128010668049,5.170274330523898,6.953770141173402,21.687975261291868,19.66115539156479,3.4741730650466587,4.4520799763827235
2011,2,Percentage of Nominal GDP (%),9.21586928361298,3.3170043089265375,6.953770141173402,27.731949679745284,17.671285223046432,4.409213023862826,5.322532843248892
2011,3,Percentage of Nominal GDP (%),-47.89772278067647,-5.196461956798505,-7.775453443056016,3.844907352313228,0.7618891368759103,9.94885091005004,10.701679751979324
2011,4,Percentage of Nominal GDP (%),-1.3427860870846564,0.03538751962680487,-2.2018177406358226,-7.819198022874494,-3.8657335914427065,9.94885091005004,10.701679751979324
2012,1,Percentage of Nominal GDP (%),45.80921653673053,-5.174420368154251,-9.26320214849992,34.897165201711374,24.097527695261025,6.964968698146186,4.553012898499269
2012,2,Percentage of Nominal GDP (%),23.278263191202942,-1.3314455792876936,3.7936438994675368,-4.4918805778486135,-2.341432003802365,2.4187598227198297,3.4835202318767973
2012,3,Percentage of Nominal GDP (%),45.80921653673053,0.6840157357333706,4.06317985694123,12.01728963099316,7.8902641234796285,0.02883816667933228,0.6717158772075741
2012,4,Percentage of Nominal GDP (%),22.345004946924927,5.170274330523898,3.419054873300376,34.897165201711374,24.097527695261025,9.94885091005004,10.701679751979324
2013,1,Percentage of Nominal GDP (%),8.197548176228581,0.9860182747287044,3.5554614356144354,-7.0510936180809,-3.015356067158965,2.869555254652103,1.858269146502016
2013,2,Percentage of Nominal GDP (%),-5.670716251025161,3.8431210822841586,4.563366866384402,-10.375035448742286,-14.862213064565948,2.6304115762155926,4.578453026889021
2013,3,Percentage of Nominal GDP (%),9.743296342474093,1.006212335682666,-1.6342973477987432,-11.10677412373663,-14.36125334931571,-2.4824380221800326,-2.443229077618003
2013,4,Percentage of Nominal GDP (%),-11.56300198211822,5.170274330523898,1.164230825781162,-5.103514243242719,2.281391006848673,0.5736856584826954,-0.3728175802758179
2014,1,Percentage of Nominal GDP (%),-9.703220120619678,4.00113924140413,5.920348297115208,18.41850473803495,12.675430824295576,7.9221699145278,7.577613157154172
2014,2,Percentage of Nominal GDP (%),8.792671903340214,4.473818606975506,1.6226806860493452,12.171765366437544,3.446865834221157,-4.8163268320736865,-3.690489138032361
2014,3,Percentage of Nominal GDP (%),25.074522282552454,-3.996716565340179,-3.013358329284752,34.897165201711374,22.194799114096476,1.5104674132143978,1.888375344272734
2014,4,Percentage of Nominal GDP (%),25.86690210872212,-0.812055126551249,-1.8934496740852889,29.229171419537625,21.080432239886942,4.72293219965291,4.601978186091009
2015,1,Percentage of Nominal GDP (%),19.71913184296684,1.7241550436660338,6.953770141173402,20.55304571071734,22.427077000636025,4.117853608431653,0.9914538020440796
2015,2,Percentage of Nominal GDP (%),-2.2819556144825404,-3.048399241488704,-1.5569625475873967,21.25927839224782,11.91550183201682,-8.036868252771914,-6.389463831535871
2015,3,Percentage of Nominal GDP (%),20.681024112474404,-3.3754758695844744,0.1180044054695646,34.897165201711374,15.94521757379046,3.544741045291583,3.84416077937537
2015,4,Percentage of Nominal GDP (%),-47.89772278067647,0.16961816036974864,6.522985451681686,3.8301857591009183,12.045945285289967,6.271021669272023,2.6941734445274435
2016,1,Percentage of Nominal GDP (%),-21.470974089120254,-5.342938639076715,-8.750186651582194,27.724533712283804,19.90303871158482,-17.176371647859323,-17.77462324861709
2016,2,Percentage of Nominal GDP (%),-13.249960933209673,-1.7360628175580146,-0.5070514088480977,24.344891835333595,17.080486150882567,-6.497824920046131,-6.0754670774805755
2016,3,Percentage of Nominal GDP (%),8.573428238426208,-5.342938639076715,-9.26320214849992,33.940242204648044,24.097527695261025,2.589578948624258,2.2808803935301816
2016,4,Percentage of Nominal GDP (%),-4.920259076554332,-0.5225510435270218,-1.9126040142697984,13.94955238380676,14.175609987321522,-2.2792366220763403,-2.4624122312105774
2017,1,Percentage of Nominal GDP (%),-5.072005039644089,-3.7287155242434906,-2.2398982897322153,-14.505874926095135,-14.862213064565948,-4.127253299876788,-3.2004212624483177
2017,2,Percentage of Nominal GDP (%),-11.66118625697517,-0.7516443851994784,2.0769081557374034,1.9006637283721004,-1.343705794505567,7.16473649586733,5.219877112873751
2017,3,Percentage of Nominal GDP (%),4.646031743920368,-1.4160887533187312,-0.9518942480930028,-14.505874926095135,-14.862213064565948,-10.258537011807798,-9.669654120764555
2017,4,Percentage of Nominal GDP (%),-4.142110147261673,4.20086903660814,5.952350809423762,-14.505874926095135,-14.862213064565948,-10.011014001163655,-10.355046585082004
2018,1,Percentage of Nominal GDP (%),7.70264905170405,-5.298218403291459,-6.818819893948918,7.648085016598196,3.417965518064451,-4.711609378780612,-2.1808155008049255
2018,2,Percentage of Nominal GDP (%),-0.7115939090278728,-2.439412980575039,0.2871719479383988,-5.363704598663841,4.338981546965629,5.7317638604965095,8.828393963002021
2018,3,Percentage of Nominal GDP (%),2.1875847587807806,-0.9202354795914992,-2.008837149189101,20.805222247936378,9.997436911339705,0.42627388649775005,-0.371706201092763
2018,4,Percentage of Nominal GDP (%),-10.939425798635757,-3.608413291291848,-9.26320214849992,2.741213024226663,2.577265901725264,5.435784624349715,4.7393531825032875
2019,1,Percentage of Nominal GDP (%),4.923228030615508,2.6053248231286235,6.953770141173402,34.897165201711374,24.097527695261025,6.844974562408244,6.807265539213862
2019,2,Percentage of Nominal GDP (%),-3.282267650717942,4.815243287946007,5.171688005412312,3.316454280540001,4.82041953770541,8.888396647129348,8.069166310865896
2019,3,Percentage of Nominal GDP (%),1.21502676238228,5.170274330523898,4.322762255416926,12.25142139720842,6.34037472071611,9.12094213592546,8.940381952694402
2019,4,Percentage of Nominal GDP (%),-8.658665931008656,1.8969524623462528,0.7522074714754985,18.36477732052594,14.123346775727104,9.356198129370917,7.01404442434613
2023,1,Percentage of Nominal GDP (%),-2.587781388327,3.8469785823861415,4.314281146807834,5.042168839610718,3.437980151352271,-0.859377576797424,1.4193556277645882
2023,2,Percentage of Nominal GDP (%),-8.031356676567487,-0.8023906805277182,-6.388820867784587,-9.58472083203527,-5.076077847531226,3.655457422357891,2.544280176655206
2023,3,Percentage of Nominal GDP (%),8.468506993607642,2.1357004848368275,2.2492701529651997,-7.976111825388545,-6.029277577676426,3.5102009076032523,1.2317354140375574
2023,4,Percentage of Nominal GDP (%),-11.332421716329904,4.919832437696758,4.848296933786408,3.7397802116483954,1.5527082547919475,9.94885091005004,10.701679751979324
2024,1,Percentage of Nominal GDP (%),8.662515608872647,0.23460399149121824,0.45815334837703986,19.474534459952768,8.732250845267663,7.894034814201924,6.755475644242898
2024,2,Percentage of Nominal GDP (%),-9.117922495891946,1.914855489075987,2.1460782330330077,16.218400834926143,6.508516463150191,9.94885091005004,10.701679751979324
2024,3,Percentage of Nominal GDP (%),6.386162694819151,5.170274330523898,6.168914310132541,24.388626952657106,16.22830639781027,7.670104614390992,8.340862750878836
2024,4,Percentage of Nominal GDP (%),3.767447320706532,-0.98088130258029,-5.061244874235271,26.8729600799115,19.352170843434067,-3.5868874644520674,-1.2648216037581037
2025,1,Percentage of Nominal GDP (%),1.0802326555358983,-2.300511903313492,0.03208574855984492,16.146143621513787,16.146143621513787,-6.15456666413219,-10.164461546869893
