YEAR,QUARTER,UNIT,iceland_pgdp,eurozone_pgdp_weighted,eurozone_pgdp_simple,soe_pgdp_weighted,soe_pgdp_simple,baltics_pgdp_weighted,baltics_pgdp_simple
2003,1,Percentage of Nominal GDP (%),4.733002794295214,1.2520467961321522,1.103055928078212,0.21207512304969156,0.6487477444905847,-0.02537446339652779,-0.02765235441051897
2003,2,Percentage of Nominal GDP (%),3.0887062357161605,2.055510465595197,2.327876196728738,0.2648290766479494,0.5385775273853773,-0.5729078013350476,-0.7410261986221682
2003,3,Percentage of Nominal GDP (%),4.849843131962551,0.8919652701603535,0.6050069280726764,0.210370320591227,0.401569043771371,-0.3453842770940229,-0.4724445522379343
2003,4,Percentage of Nominal GDP (%),7.394364856067898,1.2447118106148267,-0.7525677990725648,0.16496126856094245,0.7046678323342213,-0.04383181615330276,-5.889118672243569e-4
2004,1,Percentage of Nominal GDP (%),16.71485185860398,2.3257997899607656,3.254343450595157,3.9002196545475343,7.289296953475244,0.08758493224097573,0.1009369730945485
2004,2,Percentage of Nominal GDP (%),1.4358013928390596,2.9657212426393196,3.254343450595157,3.690255295650621,6.83850433927657,0.12442322212248652,0.1348701988124294
2004,3,Percentage of Nominal GDP (%),9.453210469728752,-0.2850975654559692,0.6057589917132373,3.76527326547311,6.951448926749411,-0.09812636434568846,-0.1216544330702713
2004,4,Percentage of Nominal GDP (%),10.266343091500902,-1.323717623813312,-1.7056078333991906,4.603089582841221,9.030259667671844,0.460270694875331,0.5441095127914636
2005,1,Percentage of Nominal GDP (%),11.113369003026168,2.9657212426393196,0.8223354680786543,35.16651695218263,65.5245181042796,3.241511406537831,3.2167356339137863
2005,2,Percentage of Nominal GDP (%),11.124597254637155,-0.00933853020288117,-3.4773034031596715,33.7823085906495,65.12671847742148,3.241511406537831,3.2167356339137863
2005,3,Percentage of Nominal GDP (%),24.86721278086987,-3.266251219745011,-3.9660009064862263,33.181622882249265,63.991274011588615,0.4262856943495964,0.6550942610569263
2005,4,Percentage of Nominal GDP (%),24.86721278086987,-0.23727695029173937,-1.0207057889354416,32.25650636802831,62.49736989959882,-0.16867105335018245,-0.7126669662381472
2006,1,Percentage of Nominal GDP (%),24.86721278086987,0.11151535434486388,-2.2508340226240873,12.19322333291369,26.423100753637225,0.8797846840194419,1.1164683229598484
2006,2,Percentage of Nominal GDP (%),-3.841574679446855,1.4688320969358113,0.8382229521371297,18.494496313341767,37.0541270079599,0.3280213399591777,0.4005807971292749
2006,3,Percentage of Nominal GDP (%),-2.6389465903235045,-2.785504488988356,-7.2370958541425745,9.120955727322578,19.05324080542653,0.4885508209343495,0.34590053743589727
2006,4,Percentage of Nominal GDP (%),-3.841574679446855,-1.0636680862745915,-4.179758076308397,16.056266116645322,30.80967656952621,-0.08705350427567413,-0.41896263740887063
2007,1,Percentage of Nominal GDP (%),24.86721278086987,-1.279988891908703,-5.2321128245708195,35.63973968982745,65.5245181042796,1.0976818193125308,0.6690901069915852
2007,2,Percentage of Nominal GDP (%),24.86721278086987,1.392539526938635,-1.962857345229684,35.87321247867416,65.5245181042796,1.6016662889753348,1.7284022061389803
2007,3,Percentage of Nominal GDP (%),8.273722508659306,1.5386336250805812,2.0195193341808797,35.77210545564409,65.5245181042796,1.211101790511122,1.333632813566768
2007,4,Percentage of Nominal GDP (%),3.6671855504549025,2.9657212426393196,-0.30907770654949646,35.87321247867416,65.5245181042796,0.8136694203759836,1.004121091225748
2011,1,Percentage of Nominal GDP (%),-1.1299944918302456,-3.266251219745011,-3.2555682659433707,6.101511608008952,16.184247884121596,0.4559172059453779,0.4385213383588258
2011,2,Percentage of Nominal GDP (%),0.4430817046117462,0.05616120810371746,-5.921856561106972,-1.0110316651235105,4.846614994589544,0.9050087060514982,0.7867637328854833
2011,3,Percentage of Nominal GDP (%),-1.621376960714755,0.4064695518252729,-1.2667786443929057,-4.167763608055432,-0.6267297110575404,0.44817558254914897,0.4617617072929576
2011,4,Percentage of Nominal GDP (%),-0.09513350907896466,-3.266251219745011,-7.47591293537394,-1.7601483495182142,3.2473247365956013,-0.4082785496354451,-0.4839627522978958
2012,1,Percentage of Nominal GDP (%),-0.9340085566973972,-0.4068854479686124,-3.7901013507033,8.429741238413788,8.705012196220805,0.7498847157636103,1.033520149874115
2012,2,Percentage of Nominal GDP (%),-0.3357646919983731,0.0656750783836838,-1.6945907439640484,12.833495360707287,18.48478851752019,1.1725544013531404,0.8177579469425277
2012,3,Percentage of Nominal GDP (%),2.109794914587852,-0.3788026738668075,-3.910347541758172,12.34161276962426,18.410876114813888,0.30443330184071826,0.2701198958596716
2012,4,Percentage of Nominal GDP (%),-3.841574679446855,-0.5956994680389505,-2.9817958283999957,18.366955973049933,26.76880951377107,1.050839367375757,1.470120802009903
2013,1,Percentage of Nominal GDP (%),1.6629144838449614,0.8795257388873295,-1.3198961269015557,16.055659758730272,20.594573597459025,0.1943135211945594,0.2071102229322252
2013,2,Percentage of Nominal GDP (%),-0.2811585205829457,-0.2127515881794196,1.0035901009338954,21.26544909673265,26.17758380061572,0.8922739649229763,1.1074287109713246
2013,3,Percentage of Nominal GDP (%),-0.1807311904744186,0.9605213655779484,-1.0903134573205235,18.522033794568102,25.755556106796952,0.8946672436219127,0.9854210719887198
2013,4,Percentage of Nominal GDP (%),0.3139220411782946,0.7426442801190142,3.1735202506594304,19.74397542318131,25.3103833703427,0.334453992342389,0.4292865860669403
2014,1,Percentage of Nominal GDP (%),-1.3002134757107675,-1.0921861652413205,-6.769564106112111,35.87321247867416,48.18097039002738,0.5976089731238189,0.5083957843844314
2014,2,Percentage of Nominal GDP (%),-0.42117259310499217,-1.437939448011625,-6.7103876905322535,35.87321247867416,50.430946351065856,0.9014151277253156,0.9909996419990664
2014,3,Percentage of Nominal GDP (%),2.009957539026192,-0.43589325290990033,-7.846958054935692,34.16189589983825,41.147396347585925,0.5049851597632563,0.5819849356269009
2014,4,Percentage of Nominal GDP (%),1.847973522274457,0.3514528839337017,1.371775224378896,35.87321247867416,50.44219554344576,0.35322561246287937,0.3527872720121364
2015,1,Percentage of Nominal GDP (%),-0.16654181149740246,-3.266251219745011,-8.283412646848388,5.640571653233631,5.850704392038859,1.7821872196196846,1.905332959905347
2015,2,Percentage of Nominal GDP (%),1.5867416735285724,2.053956910140335,3.254343450595157,-1.1081104139317346,-0.26120882106288545,-0.6215691339968468,-0.6570600541046308
2015,3,Percentage of Nominal GDP (%),2.539503377062282,-1.7437692620743843,-3.151936483446859,5.532444658800436,6.406267011897713,-0.2797327691346249,-0.23621954792235555
2015,4,Percentage of Nominal GDP (%),2.325407191975795,-3.1101334640651195,-8.283412646848388,3.6020835816063137,5.409286738043264,1.0120360028168902,1.0589661833506103
2016,1,Percentage of Nominal GDP (%),3.283456152859135,-0.6466943983152535,-4.560813242764732,12.660808961383209,8.720187016405234,0.65174998191669,0.8658421579237274
2016,2,Percentage of Nominal GDP (%),5.545789322752849,-2.7306929427347213,-8.283412646848388,13.70620499793572,8.279098784470454,-0.05041314645108043,0.00873102956790344
2016,3,Percentage of Nominal GDP (%),5.3715142459481555,2.1811751147398084,0.5691401109122465,19.76660940366462,14.14783564832408,-0.09268103911568626,-0.02536817874363051
2016,4,Percentage of Nominal GDP (%),10.540833325715386,0.15385303716586282,0.30961292559202197,19.97934515638142,13.671265379181362,1.9219038376173163,2.082956228975658
2017,1,Percentage of Nominal GDP (%),-1.1443485263668711,0.5949863339015106,-5.316448478387195,15.54310451463729,14.42886414872682,1.758168212247814,1.9433846383610365
2017,2,Percentage of Nominal GDP (%),-0.05068808252992558,-1.60754871744351,-8.283412646848388,3.3352329134776344,2.8523880538600124,0.8757484202783029,0.987358070604621
2017,3,Percentage of Nominal GDP (%),4.41024926648334,-0.9071055455060262,-4.497776286877559,15.673722110423943,13.132992264094767,2.1938768697678466,2.347084339691446
2017,4,Percentage of Nominal GDP (%),4.250248362665805,-1.8559248366917205,-4.278286231947444,16.543647423452796,13.78244212191718,-0.5649596178674489,-0.807765272261038
2018,1,Percentage of Nominal GDP (%),0.7898491879212519,0.9505628400443518,-1.5104532525516636,4.981728004024446,4.24287088937458,0.44643841030932824,0.4824565458773287
2018,2,Percentage of Nominal GDP (%),-0.8705764121701379,0.00159851566488212,-1.5141133291226263,11.153731352722655,9.124561891431778,0.7369560266391662,0.603555575819193
2018,3,Percentage of Nominal GDP (%),-1.052410966528312,2.9657212426393196,2.860002300029284,11.642136056804503,9.715819805946309,1.0389033465714712,1.2038019484429257
2018,4,Percentage of Nominal GDP (%),8.123448714671948,-0.9299615671535392,-0.25641084817348775,8.166615563943596,7.143022487990502,1.4715587200532014,1.5477659844691936
2019,1,Percentage of Nominal GDP (%),0.3467042939913292,0.4344309968692578,0.24261606132548705,-9.193887913820811,-7.266583902438094,1.4419924717881991,1.2236363206043317
2019,2,Percentage of Nominal GDP (%),-3.841574679446855,-0.11054399460944209,-2.921567537096764,14.216324454268856,9.247940736527434,3.241511406537831,3.1179672983813185
2019,3,Percentage of Nominal GDP (%),7.388451070215956,-3.266251219745011,-8.283412646848388,-5.389888309606188,-5.301147081069842,1.7050067736475882,1.9881264065066664
2019,4,Percentage of Nominal GDP (%),4.729033406588063,0.5019461409995677,-1.950474515408252,-9.193887913820811,-7.266583902438094,0.8472268099981682,0.9656376526441196
2023,1,Percentage of Nominal GDP (%),3.848623999745643,0.9304388422366598,2.576906238380615,9.137197046743127,7.38266097006933,3.241511406537831,2.943109220185914
2023,2,Percentage of Nominal GDP (%),2.4924389718936792,1.9170183913281351,3.254343450595157,11.705763449434482,7.656764079355211,2.2066313882391033,2.1087930692839563
2023,3,Percentage of Nominal GDP (%),5.973571501971257,-0.02534307087044497,0.761562583106626,-9.193887913820811,-7.266583902438094,1.5856784727496436,1.8520935281032296
2023,4,Percentage of Nominal GDP (%),3.363306103268473,-0.6171563720593052,-3.890041927679059,-5.078896629623532,-5.2042837415884575,1.88276071753626,2.2194768108365883
2024,1,Percentage of Nominal GDP (%),6.13829619878672,1.267994721076036,1.2839736191492268,-0.9371162987152968,-0.3169241872400903,3.241511406537831,3.2167356339137863
2024,2,Percentage of Nominal GDP (%),4.3811776873561845,-0.5033682467794496,-2.371056102026664,-9.193887913820811,-7.266583902438094,2.200690248821457,2.364227494200663
2024,3,Percentage of Nominal GDP (%),2.60457579523653,-1.7059663227003057,-5.106824498885404,2.5370628981504115,2.9162057675615767,3.075765254213731,3.2167356339137863
2024,4,Percentage of Nominal GDP (%),17.099542737949374,2.8167099567000156,1.8275447549225248,-6.39638484999812,-7.00987807530735,2.3227737913703126,2.8216485945730594
2025,1,Percentage of Nominal GDP (%),6.771787213911468,0.4944046025584872,1.262799957095543,-9.193887913820811,-7.266583902438094,2.877772294451057,3.2167356339137863
