COUNTRY,YEAR,QUARTER,UNIT,"Gross domestic product (GDP), Current prices, US dollar","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items_PGDP",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options_PGDP,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP"
Belgium,2003.0,4.0,% of GDP (annualized),318004000000.0,-3.851069532537327e-06,7.223559550351568e-07,7.642316625734267e-07,3.16909372405693e-06,6.401001009421263e-07
Belgium,2004.0,1.0,% of GDP (annualized),369047000000.0,1.1025979346804067e-06,1.3179702585307562e-06,1.8557237966979825e-06,-4.6569185496698266e-06,3.0165670768221946e-06
Belgium,2004.0,2.0,% of GDP (annualized),369047000000.0,1.9623795652817913e-06,7.239783559206608e-06,9.909820958409043e-07,-4.817818094404398e-06,9.104239992488308e-06
Belgium,2004.0,3.0,% of GDP (annualized),369047000000.0,-6.8992132282404905e-06,4.715146686991004e-07,2.668826004013167e-06,-2.860875517949598e-07,4.987989444721383e-06
Belgium,2004.0,4.0,% of GDP (annualized),369047000000.0,-6.7344116455234105e-06,2.5345467387705065e-06,5.401031896159125e-07,-7.25482357301791e-06,1.598367876769591e-05
Belgium,2005.0,1.0,% of GDP (annualized),385927000000.0,-3.5187456160226905e-06,8.875013083286278e-07,2.040029806740077e-06,-2.9006206619218337e-05,3.137242373682958e-05
Belgium,2005.0,2.0,% of GDP (annualized),385927000000.0,1.3512406442749278e-05,1.0905733754749815e-05,1.37055899969926e-06,8.680206998095312e-06,-1.265743868579402e-05
Belgium,2005.0,3.0,% of GDP (annualized),385927000000.0,3.8083914221177103e-06,-2.4984666169005975e-06,5.057624730568009e-07,-1.4405379638840331e-05,7.592759126765222e-06
Belgium,2005.0,4.0,% of GDP (annualized),385927000000.0,-1.4966680743702814e-05,2.517644263034201e-06,1.7256456029896838e-06,-4.1853988286644865e-06,1.9944078232411815e-05
Belgium,2006.0,1.0,% of GDP (annualized),408281000000.0,5.747050885202751e-06,-2.1897453567517754e-06,3.68687625961972e-07,-8.215962271836276e-06,-8.952159608022322e-08
Belgium,2006.0,2.0,% of GDP (annualized),408281000000.0,-1.8860663406156683e-06,7.448112960784226e-06,1.2943592533636942e-07,-1.1671422296045194e-05,2.087616567210872e-05
Belgium,2006.0,3.0,% of GDP (annualized),408281000000.0,-1.0087483021214651e-05,-2.223490997621695e-06,-3.510643843521733e-06,1.845210384326146e-05,-7.0774679761467665e-06
Belgium,2006.0,4.0,% of GDP (annualized),408281000000.0,-2.287750735633729e-06,4.336878464073874e-06,-2.916503421254919e-07,1.159026034940266e-05,-4.67398080756957e-06
Belgium,2007.0,1.0,% of GDP (annualized),470978000000.0,-7.315136402337261e-06,2.2740145572086157e-06,-1.020690821811209e-06,1.8199907990659853e-05,-7.590066209302766e-06
Belgium,2007.0,2.0,% of GDP (annualized),470978000000.0,5.500433872741596e-06,8.997170976686817e-06,2.647169673975556e-06,-8.797946269389349e-06,9.64751369935901e-06
Belgium,2007.0,3.0,% of GDP (annualized),470978000000.0,-8.753246979035572e-06,-2.146890754655486e-06,-1.6603399694971504e-06,3.3066784775508956e-06,4.960017716326343e-06
Belgium,2007.0,4.0,% of GDP (annualized),470978000000.0,-5.524036433230424e-07,-3.8090015138711346e-06,-1.1749342525022392e-06,-3.1585431481141354e-05,2.9503767863095497e-05
Belgium,2008.0,1.0,% of GDP (annualized),517271000000.0,1.4452840586899416e-05,1.4290709362366898e-06,-2.4099648446584688e-06,5.880731129829747e-06,-1.649337785565877e-05
Belgium,2008.0,2.0,% of GDP (annualized),517271000000.0,8.40434693806534e-06,5.892827995383462e-06,-1.4158250124209546e-06,-6.20691886844613e-06,5.111224938185204e-06
Belgium,2008.0,3.0,% of GDP (annualized),517271000000.0,5.593307359022716e-06,-7.4274838879074e-06,-3.409985551797036e-07,-8.781003750275983e-06,-3.897625123879958e-06
Belgium,2008.0,4.0,% of GDP (annualized),517271000000.0,-3.0370893835146384e-06,-6.343236349998358e-06,-3.97471429386144e-07,1.8729057584177355e-05,-2.163773312127493e-05
Belgium,2009.0,1.0,% of GDP (annualized),484488000000.0,3.9584270142946e-06,-2.6568790014422986e-07,-2.3019113615734895e-06,2.29932977873808e-05,-2.4916576999760894e-05
Belgium,2009.0,2.0,% of GDP (annualized),484488000000.0,-1.307005373547633e-05,7.000407666809851e-07,1.906541895108663e-06,2.0059206727580704e-05,-8.196779588002595e-06
Belgium,2009.0,3.0,% of GDP (annualized),484488000000.0,-1.2088660715491586e-05,-5.453211163512467e-06,4.558193842121473e-07,2.2121410685093663e-05,-1.5940688775854338e-05
Belgium,2009.0,4.0,% of GDP (annualized),484488000000.0,-1.5139148755292112e-05,3.182308370581272e-06,-6.698954353715941e-07,3.204272155347552e-06,1.5787080405897425e-05
Belgium,2010.0,1.0,% of GDP (annualized),481949000000.0,-2.2789979842100203e-05,-1.1385807817971095e-06,-1.9121729662036137e-06,2.522553268380733e-05,-1.6631084201854952e-06
Belgium,2010.0,2.0,% of GDP (annualized),481949000000.0,8.168470022201895e-06,3.243130447807725e-06,2.1378294041321164e-06,-5.116236033273258e-06,-1.945878268684634e-06
Belgium,2010.0,3.0,% of GDP (annualized),481949000000.0,-1.537517394050944e-05,-1.3436802649243037e-06,-1.785144594389067e-06,1.1344133145736524e-05,4.472505124237675e-06
Belgium,2010.0,4.0,% of GDP (annualized),481949000000.0,-1.8693121566930576e-05,-3.584858677049767e-07,3.381942148160157e-09,-3.51158326383963e-06,2.1841709706867683e-05
Belgium,2011.0,1.0,% of GDP (annualized),527106000000.0,-7.351916723106923e-06,-8.189673966194649e-06,-5.896482206614985e-07,1.518863224735631e-05,-1.5437779382847087e-05
Belgium,2011.0,2.0,% of GDP (annualized),527106000000.0,-1.3920328814318135e-05,-2.8644404550056073e-06,9.66461991109402e-07,3.4508699343567365e-07,9.74433937476745e-06
Belgium,2011.0,3.0,% of GDP (annualized),527106000000.0,-1.936112791527487e-06,1.8224760496105906e-07,1.123502882348176e-06,-4.952846676000547e-07,1.4890701370053592e-06
Belgium,2011.0,4.0,% of GDP (annualized),527106000000.0,-2.9863166291504942e-06,7.611577842027971e-07,5.862142612207034e-07,-1.8595166512997395e-05,2.175744972666789e-05
Belgium,2012.0,1.0,% of GDP (annualized),498731000000.0,-5.07790809998863e-06,-1.280515955649307e-06,3.374758799371325e-07,2.5564060736919988e-05,-2.210309314578902e-05
Belgium,2012.0,2.0,% of GDP (annualized),498731000000.0,6.8786985666393565e-06,6.3483820478307655e-06,-1.3607346335321246e-06,7.540566469958608e-06,-6.710148355235076e-06
Belgium,2012.0,3.0,% of GDP (annualized),498731000000.0,6.332307192577764e-06,-2.259174680107316e-06,4.817166073340235e-06,2.8688409941353895e-06,-1.6276486199512625e-05
Belgium,2012.0,4.0,% of GDP (annualized),498731000000.0,1.5674797195281616e-05,5.407971431493127e-07,-5.967488475751456e-06,-3.5900610349065917e-06,-5.574370552462147e-06
Belgium,2013.0,1.0,% of GDP (annualized),524106000000.0,2.683056087029009e-06,1.9190604018419357e-06,-1.955345157338947e-07,1.5448234652852598e-05,-1.601568791243086e-05
Belgium,2013.0,2.0,% of GDP (annualized),524106000000.0,-5.774171082197574e-06,8.443927670271657e-07,-1.014866395317184e-06,2.62150557281539e-05,-1.858162548361198e-05
Belgium,2013.0,3.0,% of GDP (annualized),524106000000.0,3.938382492368861e-06,4.962139604190688e-06,-9.924279208381373e-07,-5.154157226348781e-08,2.067726604923452e-06
Belgium,2013.0,4.0,% of GDP (annualized),524106000000.0,1.2334629856603428e-05,1.951727957941713e-06,1.1737374095125789e-07,-1.261819650509629e-05,2.117920865483317e-06
Belgium,2014.0,1.0,% of GDP (annualized),538127000000.0,5.729716194627965e-06,1.071013048462797e-06,3.2008222665085865e-06,1.2602728637757564e-05,-2.046225405043132e-05
Belgium,2014.0,2.0,% of GDP (annualized),538127000000.0,1.5963875370108857e-05,4.2161997194931255e-06,-2.537669156765261e-07,-9.24058082104041e-06,-2.2523087696591267e-06
Belgium,2014.0,3.0,% of GDP (annualized),538127000000.0,-6.721806650238243e-06,-4.161962956699844e-06,1.668135247559857e-06,-3.185517575523341e-06,4.077226021501884e-06
Belgium,2014.0,4.0,% of GDP (annualized),538127000000.0,-3.979851062109876e-06,4.134065645749053e-07,-1.468754558635787e-06,1.5263527766215044e-06,4.334730405183164e-06
Belgium,2015.0,1.0,% of GDP (annualized),461091000000.0,3.6410464993431544e-06,-6.525943282965462e-07,1.7242948943763535e-06,2.393985630974081e-05,-2.995779203175686e-05
Belgium,2015.0,2.0,% of GDP (annualized),461091000000.0,9.827059863139146e-06,7.741602237777879e-06,-1.6376835053411715e-06,-3.994490329772435e-06,3.547675040844458e-06
Belgium,2015.0,3.0,% of GDP (annualized),461091000000.0,6.172900056604878e-06,1.209313649583271e-06,-1.996235450269036e-06,-1.490908215514942e-06,-1.4774071061894508e-06
Belgium,2015.0,4.0,% of GDP (annualized),461091000000.0,3.646698124498472e-06,-2.5179129833040506e-07,-4.70517173332893e-06,-8.972321623147233e-06,9.779003933647284e-06
Belgium,2016.0,1.0,% of GDP (annualized),474141000000.0,-3.326110890247485e-05,4.109179119236909e-07,2.463648114474618e-07,5.824436014031501e-06,2.7601225988919597e-05
Belgium,2016.0,2.0,% of GDP (annualized),474141000000.0,4.293629007794395e-06,1.1803430975498685e-06,-5.049086696541001e-08,5.06337656455008e-06,-8.127124265696468e-06
Belgium,2016.0,3.0,% of GDP (annualized),474141000000.0,-2.353172336601341e-06,-2.3409260434164662e-06,-2.750705853833434e-07,-3.709684812464404e-06,3.997943713585304e-06
Belgium,2016.0,4.0,% of GDP (annualized),474141000000.0,1.1931315921846033e-05,-1.3471427803121856e-07,-4.1042343219105705e-06,4.806022891924555e-06,-1.2767818769891237e-05
Belgium,2017.0,1.0,% of GDP (annualized),500733000000.0,-9.229758304172036e-06,1.5982596860694191e-06,7.0003604131726e-07,1.0805902635351726e-05,-6.770700958548467e-07
Belgium,2017.0,2.0,% of GDP (annualized),500733000000.0,1.0360709945027134e-05,4.613368466344508e-07,5.0183588278938354e-08,-7.822476874708196e-06,-2.1270798119634217e-06
Belgium,2017.0,3.0,% of GDP (annualized),500733000000.0,1.2412910801995131e-05,1.704910342975671e-06,3.443599867210078e-07,-6.23882711637052e-06,-4.8144716399604654e-06
Belgium,2017.0,4.0,% of GDP (annualized),500733000000.0,1.2009624439143505e-05,-2.623137486159545e-06,-4.74967526178046e-07,-3.142121804862606e-05,1.7263423649501057e-05
Belgium,2018.0,1.0,% of GDP (annualized),542885000000.0,7.976415052385562e-06,-3.4687941013553673e-07,1.7398311928730183e-06,-6.24473507280555e-06,-3.8192962729544605e-06
Belgium,2018.0,2.0,% of GDP (annualized),542885000000.0,-2.481810015889584e-06,1.466963047948884e-06,1.49505569758046e-06,1.5942578665919648e-06,8.585816043650556e-07
Belgium,2018.0,3.0,% of GDP (annualized),542885000000.0,-1.1061686258812066e-06,-2.934645657353317e-06,6.828941865432389e-07,1.5765687619065996e-06,-4.0879399799219485e-06
Belgium,2018.0,4.0,% of GDP (annualized),542885000000.0,-2.6239126150105464e-07,-2.7937941368798196e-06,-3.952688875176143e-08,-6.530346620370798e-06,4.038470633743796e-06
