COUNTRY,YEAR,QUARTER,UNIT,"Gross domestic product (GDP), Current prices, US dollar","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items_PGDP",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options_PGDP,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP"
"Afghanistan, Islamic Republic of",2020.0,3.0,% of GDP (annualized),20136000000.0,0.10600309590807905,0.6665953527536035,0.0025647686933119983,-0.9659429532540722,1.5239704414062853
"Afghanistan, Islamic Republic of",2020.0,4.0,% of GDP (annualized),20136000000.0,0.3265790849828248,3.067114970144835,0.008424390671551072,1.2009201525428468,-0.7764752711369587
"Afghanistan, Islamic Republic of",2021.0,1.0,% of GDP (annualized),14278000000.0,0.07136842550964756,-3.3206087550431995,0.033796969044567304,-2.6116763105487015,-0.8140978390487015
Albania,1999.0,1.0,% of GDP (annualized),3264000000.0,-1.8382352941176472,-3.553921568627451,,-2.549019607843137,0.0
Albania,1999.0,2.0,% of GDP (annualized),3264000000.0,0.0,0.7843137254901961,,0.7720588235294118,0.0
Albania,1999.0,3.0,% of GDP (annualized),3264000000.0,-1.5686274509803921,1.0906862745098036,,1.2377450980392157,0.0
Albania,1999.0,4.0,% of GDP (annualized),3264000000.0,-1.6421568627450982,-2.450980392156863,,-0.6740196078431373,0.0
Albania,2000.0,1.0,% of GDP (annualized),3529000000.0,-2.2669311419665625,-4.137149334088977,,-3.105695664494191,0.0
Albania,2000.0,2.0,% of GDP (annualized),3529000000.0,-3.4003967129498442,-6.755454803060356,,-3.4684046472088412,0.0
Albania,2000.0,3.0,% of GDP (annualized),3529000000.0,-7.1408330971946725,-2.4029470104845565,,3.6837631056956646,0.8274298668177953
Albania,2000.0,4.0,% of GDP (annualized),3529000000.0,-3.4003967129498442,-8.05894020969113,,-6.40408047605554,2.0062340606404083
Albania,2001.0,1.0,% of GDP (annualized),3974000000.0,-6.703573225968797,-3.2008052340211375,,2.9592350276799193,0.18117765475591344
Albania,2001.0,2.0,% of GDP (annualized),3974000000.0,-3.432310015098138,-5.656768998490186,,-2.405636638147962,0.634121791645697
Albania,2001.0,3.0,% of GDP (annualized),3974000000.0,-5.52591847005536,-2.093608454957222,,1.7916456970306995,1.3085052843482639
Albania,2001.0,4.0,% of GDP (annualized),3974000000.0,-5.203824861600403,-0.12078510317060888,,5.183694011071967,0.24157020634121792
Albania,2002.0,1.0,% of GDP (annualized),4408000000.0,-1.9963702359346642,-6.338475499092559,,-5.624319419237749,1.5036297640653358
Albania,2002.0,2.0,% of GDP (annualized),4408000000.0,-2.813067150635209,-5.7631578947368425,,-3.964609800362976,0.9237749546279492
Albania,2002.0,3.0,% of GDP (annualized),4408000000.0,-3.7295825771324864,-4.190562613430127,,-0.6506352087114338,0.5508166969147006
Albania,2002.0,4.0,% of GDP (annualized),4408000000.0,-3.711433756805808,-3.0762250453720505,,0.441016333938294,0.3629764065335753
Albania,2003.0,1.0,% of GDP (annualized),5628000000.0,-2.701918976545842,-3.6347437443148403,,-2.105783118870632,0.8635279317697229
Albania,2003.0,2.0,% of GDP (annualized),5628000000.0,-3.4298839137645127,-4.204829027729877,,-0.1654592575332374,-0.38733482587064677
Albania,2003.0,3.0,% of GDP (annualized),5628000000.0,-2.9841459843638947,-1.418566977142349,,0.24485086223220684,1.0073101634683725
Albania,2003.0,4.0,% of GDP (annualized),5628000000.0,-3.537668798862829,-5.002659423289993,,-1.2879993664314284,0.11457903340440655
Albania,2004.0,1.0,% of GDP (annualized),7263000000.0,-1.9275781357565742,-1.7044310301991445,,-0.17806221899562164,0.07132815640919729
Albania,2004.0,2.0,% of GDP (annualized),7263000000.0,-9.129910186784029,-12.368769844043785,,-2.789503358209737,-0.22029464408646562
Albania,2004.0,3.0,% of GDP (annualized),7263000000.0,-3.957555419940096,0.8588806691399119,,11.13422934255652,-6.596021258433154
Albania,2004.0,4.0,% of GDP (annualized),7263000000.0,-3.0315601496524525,-8.610361205097474,,-12.276877552766736,6.94552889990362
Albania,2005.0,1.0,% of GDP (annualized),8148000000.0,-2.7239446598573003,-1.6700329914000727,,-1.9125809089526509,2.708812275282921
Albania,2005.0,2.0,% of GDP (annualized),8148000000.0,-3.1102565838356355,-7.3864095492879684,,-4.451643559984704,0.3387937592247084
Albania,2005.0,3.0,% of GDP (annualized),8148000000.0,-3.1955473087277615,1.1163157908581272,,6.600344985587089,-2.4653443799435
Albania,2005.0,4.0,% of GDP (annualized),8148000000.0,-3.656431551186274,-11.33306915229281,,-7.247353318745755,-0.304178148324678
Albania,2006.0,1.0,% of GDP (annualized),9002000000.0,-3.0435137759065984,-3.5379869984894334,,-0.2825614633180071,-0.25296735819486427
Albania,2006.0,2.0,% of GDP (annualized),9002000000.0,-3.63399634887297,-5.594894546407114,,-2.017807813739058,0.17432253066028483
Albania,2006.0,3.0,% of GDP (annualized),9002000000.0,-4.275007363820271,-0.6954151277706185,,4.785751558337969,-1.218295573504439
Albania,2006.0,4.0,% of GDP (annualized),9002000000.0,-3.0283008541549523,-13.426690778184172,,-10.058750224104243,-0.22081510490696735
Albania,2007.0,1.0,% of GDP (annualized),10804000000.0,-4.431296753114143,-5.883586247263625,,-2.1714986926747426,-0.8881895594224362
Albania,2007.0,2.0,% of GDP (annualized),10804000000.0,-2.790193588668697,-6.115548223134472,,-4.434752117132321,
Albania,2007.0,3.0,% of GDP (annualized),10804000000.0,-11.406093147199481,-12.398630517068149,,-3.6887913637253056,0.9677897075157349
Albania,2007.0,4.0,% of GDP (annualized),10804000000.0,-5.340031609369788,-7.3624552785493815,,-3.4320266841900073,-1.0351721584598297
Albania,2008.0,1.0,% of GDP (annualized),13035000000.0,-4.2109822349259565,-7.942179961147044,0.0,-2.967402847420812,-0.6291427130430683
Albania,2008.0,2.0,% of GDP (annualized),13035000000.0,-6.624212451093207,-19.091231484464892,0.0,-12.012077825086301,-0.46692596087456817
Albania,2008.0,3.0,% of GDP (annualized),13035000000.0,-6.7636541130521515,-9.187854894165897,0.0,-2.5696805384105272,0.1791941137496917
Albania,2008.0,4.0,% of GDP (annualized),13035000000.0,-9.443550129459153,-31.465019275028766,0.0,-23.73586781789414,1.7863880480437286
Albania,2009.0,1.0,% of GDP (annualized),12187000000.0,-5.306801194611412,-10.999745941095036,0.0,-5.195619219543005,-0.4434450313305427
Albania,2009.0,2.0,% of GDP (annualized),12187000000.0,-14.48624299769432,-19.870541982598837,0.0,-4.581173118367736,-0.723931839585799
Albania,2009.0,3.0,% of GDP (annualized),12187000000.0,-8.096648066120869,-8.909581679952396,0.0,-1.2773803784956739,0.640802725706209
Albania,2009.0,4.0,% of GDP (annualized),12187000000.0,-3.3160642894383585,-2.6034694326237053,0.0,0.7368492767198457,0.009216679563974369
Albania,2010.0,1.0,% of GDP (annualized),12079000000.0,-6.793296243118868,-4.099150240808753,0.0,1.8363973260689406,0.9475077475403086
Albania,2010.0,2.0,% of GDP (annualized),12079000000.0,-7.182861262298375,-6.865988889545979,0.0,-0.7078078764535631,0.960295822869816
Albania,2010.0,3.0,% of GDP (annualized),12079000000.0,-10.319336982040008,-6.640425156607921,0.0,3.180409653618743,0.5698999957351506
Albania,2010.0,4.0,% of GDP (annualized),12079000000.0,-10.260732950500136,-17.076033041065546,0.0,6.135209426828943,-12.997288240296859
Albania,2011.0,1.0,% of GDP (annualized),13052000000.0,-4.000414230577686,-10.298278679512713,0.0,-5.4287742477206535,-0.698877648540453
Albania,2011.0,2.0,% of GDP (annualized),13052000000.0,-7.052858713132791,-7.678231002728982,0.12569189177356466,0.16273792303314163,-0.8943970404097864
Albania,2011.0,3.0,% of GDP (annualized),13052000000.0,-6.216239690190156,-10.324897905812426,0.0,-4.984075171574667,1.036039948365026
Albania,2011.0,4.0,% of GDP (annualized),13052000000.0,-8.676447575084282,-9.0681272084738,-0.2061689209508122,2.1591959536852596,-2.324874785952345
Albania,2012.0,1.0,% of GDP (annualized),12470000000.0,-8.060878655234243,-9.874797100734247,-0.046672449571279584,-3.6942715489483113,2.0779751872185925
Albania,2012.0,2.0,% of GDP (annualized),12470000000.0,-5.83020850247028,-3.7429412453112203,0.0,3.1962564379024894,-1.089259202731687
Albania,2012.0,3.0,% of GDP (annualized),12470000000.0,-5.02103050027753,-5.363920362716606,0.0,-1.054336196903325,0.8658470327555259
Albania,2012.0,4.0,% of GDP (annualized),12470000000.0,-7.865846192862868,-10.23296219326383,-0.10606476543704889,-1.8014372514033674,-0.4550386407377706
Albania,2013.0,1.0,% of GDP (annualized),12936000000.0,-4.677329912023588,-7.436195014662959,0.09392228739003189,-3.627850439882798,0.9347309384164478
Albania,2013.0,2.0,% of GDP (annualized),12936000000.0,-10.926059048207641,-14.663400528118373,0.04402574530533559,-7.994509879160616,4.217585619067102
Albania,2013.0,3.0,% of GDP (annualized),12936000000.0,-12.5682337334384,-4.7971795543562274,0.0,7.661729585277712,0.2546812634695776
Albania,2013.0,4.0,% of GDP (annualized),12936000000.0,-9.72801683866728,-10.785153813002468,-0.10184201743197274,-0.1826422957251081,-0.7625526263914651
Albania,2014.0,1.0,% of GDP (annualized),13404000000.0,-8.62283525694741,-8.414386378858433,0.0,-0.2603567359660379,0.5979621738121089
Albania,2014.0,2.0,% of GDP (annualized),13404000000.0,-5.5444358520809045,-7.587747242036774,0.0,-4.790366390389137,0.5854983177867147
Albania,2014.0,3.0,% of GDP (annualized),13404000000.0,-9.58310788909695,-13.453376509047606,0.0,-3.2812631032799136,-0.4738942974960021
Albania,2014.0,4.0,% of GDP (annualized),13404000000.0,-8.308534474317371,-9.464725023780218,0.0,-5.06784425358102,3.9213507861459265
Albania,2015.0,1.0,% of GDP (annualized),11525000000.0,-9.92217356058296,-7.967912637124567,0.0,2.0824604400372646,-2.3138449333747384
Albania,2015.0,2.0,% of GDP (annualized),11525000000.0,-7.53713283269166,-5.429206075991712,0.0,2.684489798614427,-1.9606212290251976
Albania,2015.0,3.0,% of GDP (annualized),11525000000.0,-9.57108947505423,-16.40824336659436,0.0,-6.93438106724512,0.16667515835140997
Albania,2015.0,4.0,% of GDP (annualized),11525000000.0,-4.562028460403936,-13.86246911636949,0.0,-4.5730524438512905,-4.716744366027164
Albania,2016.0,1.0,% of GDP (annualized),12003000000.0,-4.642653743015654,-0.6845361949834807,0.0,-2.7263930855994465,4.081510338544215
Albania,2016.0,2.0,% of GDP (annualized),12003000000.0,-9.442187798178784,-8.715518289658469,0.0,-0.39325201263787124,-0.2156300509488041
Albania,2016.0,3.0,% of GDP (annualized),12003000000.0,-11.25392133027361,-0.027536625944523534,0.0,9.739779019891593,0.21285067621983614
Albania,2016.0,4.0,% of GDP (annualized),12003000000.0,-9.230227482191951,-9.808757185703575,0.0,-4.676058914958761,4.102563031117221
Albania,2017.0,1.0,% of GDP (annualized),13209000000.0,-6.656572845786818,-7.506540198116508,0.0,1.2701143402225479,-4.432663578329364
Albania,2017.0,2.0,% of GDP (annualized),13209000000.0,-7.5391109526984925,-4.348447324038631,0.0,3.915237973620171,-0.720235576427613
Albania,2017.0,3.0,% of GDP (annualized),13209000000.0,-12.10017547942262,-9.276990907132147,0.0,1.7454159879336468,1.1108486102133235
Albania,2017.0,4.0,% of GDP (annualized),13209000000.0,-7.89059678790426,-15.005005007408192,0.0,-8.103094898499846,0.9933217048981636
Albania,2018.0,1.0,% of GDP (annualized),15337000000.0,-9.307308898182844,-4.597230972717763,0.0,4.552669249899923,0.17792630333740284
Albania,2018.0,2.0,% of GDP (annualized),15337000000.0,-6.779928071858723,-8.80290596844871,0.0,-5.384042248282348,3.365104092499686
Albania,2018.0,3.0,% of GDP (annualized),15337000000.0,-8.150395264543496,-5.226346563413593,0.0,2.5443257497955343,0.39610077830885315
Albania,2018.0,4.0,% of GDP (annualized),15337000000.0,-7.291882164047728,-16.36185831322945,0.0,-2.8854955630175394,-6.043078502966682
Albania,2019.0,1.0,% of GDP (annualized),15582000000.0,-8.814146080642274,-9.339828505418104,0.0,-0.5128537910042592,-0.005248077452004926
Albania,2019.0,2.0,% of GDP (annualized),15582000000.0,-6.688546245668081,-9.182291977923247,0.0,0.023942266718007966,-2.378361314337056
Albania,2019.0,3.0,% of GDP (annualized),15582000000.0,-7.239971158640539,-3.451288884999319,0.0,1.2619426152164417,2.665464858830838
Albania,2019.0,4.0,% of GDP (annualized),15582000000.0,-7.062402852650491,-2.425089880952382,0.0,1.171193648119625,3.689501562700552
Albania,2020.0,1.0,% of GDP (annualized),15271000000.0,-6.401802024670943,-6.407000871341102,0.0,-0.44334609103856987,0.5814043526127952
Albania,2020.0,2.0,% of GDP (annualized),15271000000.0,-6.601120722600886,-28.037958067684528,0.0,-18.73563139579331,-7.515947601293576
Albania,2020.0,3.0,% of GDP (annualized),15271000000.0,-6.837258265716524,-3.34254392937295,0.0,3.489203134481462,0.3248547319835759
Albania,2020.0,4.0,% of GDP (annualized),15271000000.0,-6.867895536537549,-1.889452425361355,0.0,0.18247729724012415,5.122175228865334
Albania,2021.0,1.0,% of GDP (annualized),18086000000.0,-5.957753636330035,-8.787939760825129,0.0,-5.674761670958244,3.197915797012109
Albania,2021.0,2.0,% of GDP (annualized),18086000000.0,-6.039756526226325,-0.6880634007887968,0.0,3.418181630972878,2.2100703109832454
Albania,2021.0,3.0,% of GDP (annualized),18086000000.0,-6.512265255563573,-4.5746928717408695,0.0,-1.3640326601188446,3.794889029183848
Albania,2021.0,4.0,% of GDP (annualized),18086000000.0,-7.336622514987588,-27.48356608996178,0.0,-8.624432568637033,-11.251898917294554
Albania,2022.0,1.0,% of GDP (annualized),19185000000.0,-6.2475217917644,-4.638283285770133,0.0,-1.1288757838154808,3.1964935183737295
Albania,2022.0,2.0,% of GDP (annualized),19185000000.0,-6.277037274656652,-5.1143269965375655,0.0,-0.3132081333383033,1.7172063214068845
Albania,2022.0,3.0,% of GDP (annualized),19185000000.0,-6.214235492058943,-3.235080735738919,0.0,1.7287075590936631,1.6760107413462122
Albania,2022.0,4.0,% of GDP (annualized),19185000000.0,-7.320074340630697,-6.336844287203541,0.0,-4.730185526452956,5.941509632525408
Albania,2023.0,1.0,% of GDP (annualized),23388000000.0,-4.778520136822506,-2.785374962045085,0.0,2.0784791685414845,0.2750874336609292
Albania,2023.0,2.0,% of GDP (annualized),23388000000.0,-5.696992021549699,-11.195500744247488,0.0,0.4137240994830681,-5.715425273506865
Albania,2023.0,3.0,% of GDP (annualized),23388000000.0,-6.498612398205754,0.6815073042059969,0.0,2.1128401810265056,5.82064200707813
Albania,2023.0,4.0,% of GDP (annualized),23388000000.0,-6.254978586223987,-7.150070471629899,0.0,-5.896426988742159,5.595243646857426
Albania,2024.0,1.0,% of GDP (annualized),27259000000.0,-4.501522232179608,-2.83573753896339,0.0,-0.21684676876779266,2.5374736512827822
Albania,2024.0,2.0,% of GDP (annualized),27259000000.0,-5.137781778437133,-3.8611572391120808,0.0,2.4661921329609813,-0.6763898085211071
Albania,2024.0,3.0,% of GDP (annualized),27259000000.0,-5.700323861677278,-0.10750158379718318,0.0,4.346641999139745,1.9047282118667173
Albania,2024.0,4.0,% of GDP (annualized),27259000000.0,-5.991977473494995,-9.222682950585128,0.0,-5.6501295865585695,2.849829564547489
Albania,2025.0,1.0,% of GDP (annualized),28372000000.0,-4.38369202030183,-14.025381305960446,0.0,-0.7375142326774428,-8.281494056290923
Algeria,2014.0,1.0,% of GDP (annualized),238943000000.0,-0.6841540021427699,-1.3637077978781302,,-0.67955379573536,
Algeria,2014.0,2.0,% of GDP (annualized),238943000000.0,-0.5773413197039682,-1.2045715926727396,,-0.6272302729687751,
Algeria,2014.0,3.0,% of GDP (annualized),238943000000.0,-0.6088905671237039,-0.37823205862528214,,0.23065850849843297,
Algeria,2014.0,4.0,% of GDP (annualized),238943000000.0,-0.6754549504444665,-3.334691410921746,,-2.659236460477282,
Algeria,2015.0,1.0,% of GDP (annualized),187494000000.0,4.417219707394639,5.720363814763026,,1.303144107368406,
Algeria,2015.0,2.0,% of GDP (annualized),187494000000.0,-1.6806842173716534,-4.437574234435775,,-2.756890017064115,
Algeria,2015.0,3.0,% of GDP (annualized),187494000000.0,-0.553894134371032,-0.9030501628242482,,-0.3491560284532207,
Algeria,2015.0,4.0,% of GDP (annualized),187494000000.0,-0.8195786115735503,-0.06953428507954389,,0.7500443264940077,
Algeria,2016.0,1.0,% of GDP (annualized),180764000000.0,-0.7594582735357976,-0.19244124319276626,,0.5670170303430457,
Algeria,2016.0,2.0,% of GDP (annualized),180764000000.0,-1.0911966255723589,0.3738344431697329,,1.4650310687421013,
Algeria,2016.0,3.0,% of GDP (annualized),180764000000.0,-0.947138247113196,-0.046193612089564295,,0.9009446350236384,
Algeria,2016.0,4.0,% of GDP (annualized),180764000000.0,-0.7244194006435285,0.06989605276727225,,0.7943154534108018,
Algeria,2017.0,1.0,% of GDP (annualized),190004000000.0,-0.5740078659588884,-0.05103928712587104,,0.5229685788330016,
Algeria,2017.0,2.0,% of GDP (annualized),190004000000.0,-0.7066695456507158,-2.198841436909739,,-1.4921718912590103,
Algeria,2017.0,3.0,% of GDP (annualized),190004000000.0,-0.6190483453045469,0.5033874246703649,,1.1224357699749208,
Algeria,2017.0,4.0,% of GDP (annualized),190004000000.0,-0.7082401296332744,1.0418154378442244,,1.7500555674774998,
Algeria,2018.0,1.0,% of GDP (annualized),194507000000.0,-0.7138483670979175,-0.12748896772728385,,0.5863593993706285,
Algeria,2018.0,2.0,% of GDP (annualized),194507000000.0,-0.5334458090283781,0.5846280431003181,,1.1180738521286868,
Algeria,2018.0,3.0,% of GDP (annualized),194507000000.0,-0.7387242837386534,-2.524071690553335,,-1.7853474068146686,
Algeria,2018.0,4.0,% of GDP (annualized),194507000000.0,0.7111963918959783,0.46361210655828944,,-0.2475842853376954,
Algeria,2019.0,1.0,% of GDP (annualized),193361000000.0,-0.9696391237647622,-0.10164208457769043,,0.8679970391870686,
Algeria,2019.0,2.0,% of GDP (annualized),193361000000.0,-0.5575480154630563,-0.47491372561194656,,0.08263428985110984,
Algeria,2019.0,3.0,% of GDP (annualized),193361000000.0,-0.5581979344832751,-1.1722901752059496,,-0.6140922407226828,
Algeria,2019.0,4.0,% of GDP (annualized),193361000000.0,-0.7074255016317775,1.646517884045668,,2.3539433856774323,
Algeria,2020.0,1.0,% of GDP (annualized),164774000000.0,-0.7560917476765738,-3.942828413499513,,-3.1867366658229237,
Algeria,2020.0,2.0,% of GDP (annualized),164774000000.0,-0.4662617716786954,-0.6361892018634057,,-0.16992743018471443,
